"gameid","roundNum","condition","target_sub","target_basic","target_super","alt1_sub","alt1_basic","alt1_super","alt2_sub","alt2_basic","alt2_super","speakerMessages","listenerMessages","refExp","sub","basic","super","freq_sub","freq_basic","freq_super","log_freq_sub","log_freq_basic","log_freq_super","diff_logfreq_subbasic","diff_logfreq_subsuper","mean_length_sub","mean_length_basic","mean_length_super","precoded_length_sub","precoded_length_basic","precoded_length_super","ratio_length_subbasic","ratio_length_subsuper","redCondition","typ_sub","typ_basic","typ_super","ratio_typ_subbasic","ratio_typ_subsuper","binaryCondition","trial_inds"
"5664-b",42,"basic23","coffeetable","table","furniture","gloves",NA,"clothing","wardrobe",NA,"furniture","table","","table",FALSE,TRUE,FALSE,1.06e-06,0.000309774,1.8e-05,-13.7572416498403,-8.07966755861639,-10.9251388000681,-5.67757409122391,-2.83210284977219,9.08,4.99,9,11,5,9,1.81963927855711,1.00888888888889,"basic_sufficient",0.924375,0.8705,0.849090909090909,1.06188971855256,1.08866434689507,"nonsub_sufficient",214
"5664-b",44,"basic12","polarbear","bear","animal","elephant",NA,"animal","koalabear","bear","animal","polar bear","","polar bear",TRUE,FALSE,FALSE,6.8e-07,1.9e-05,0.000117655,-14.2011730387763,-10.8710715787978,-9.04775394475643,-3.33010145997843,-5.15341909401983,8.83,4,6,9,4,6,2.2075,1.47166666666667,"sub_necessary",0.97,0.894375,0.911428571428571,1.08455625436758,1.06426332288401,"sub_necessary",215
"5664-b",45,"basic23","pigeon","bird","animal","horse",NA,"animal","dress",NA,"clothing","pigeon","","pigeon",TRUE,FALSE,FALSE,5.02e-06,6.03e-05,0.000117655,-12.2020806242606,-9.71617845423113,-9.04775394475643,-2.4859021700295,-3.15432667950421,5.87,4.01,6,6,4,6,1.46384039900249,0.978333333333333,"basic_sufficient",0.973888888888889,0.901578947368421,0.820833333333333,1.08020367127197,1.18646362098139,"nonsub_sufficient",216
"5664-b",47,"basic33","minivan","car","vehicle","squirrel",NA,"animal","pretzels",NA,"snack","van","","van",TRUE,FALSE,FALSE,2.63e-07,0.000113414,4.63e-05,-15.1511118047686,-9.08446571750066,-9.98036859687209,-6.06664608726799,-5.17074320789656,5.71,3.01,7,7,3,7,1.89700996677741,0.815714285714286,"super_sufficient",0.946153846153846,0.847272727272727,0.774285714285714,1.11670518322879,1.22196991200681,"nonsub_sufficient",217
"5664-b",48,"basic33","goldfish","fish","animal","pretzels",NA,"snack","lamp",NA,"furniture","fish","","fish",FALSE,TRUE,FALSE,1.49e-07,5.83e-05,0.000117655,-15.719319531001,-9.74990846460783,-9.04775394475643,-5.96941106639312,-6.67156558624452,7.87,4,6,8,4,6,1.9675,1.31166666666667,"super_sufficient",0.963571428571429,0.941176470588235,0.746153846153846,1.02379464285714,1.29138438880707,"nonsub_sufficient",218
"5664-b",51,"basic22","tulip","flower","plant","pottedplant",NA,"plant","grasses",NA,"plant","rose","","rose",TRUE,FALSE,FALSE,1.14e-06,4.86e-05,0.000155648,-13.6844822955579,-9.93188702705783,-8.76791351050068,-3.75259526850004,-4.91656878505719,4.39,5.98,5,5,6,5,0.734113712374582,0.878,"basic_sufficient",0.851666666666667,0.941764705882353,0.879090909090909,0.904330626691651,0.968803860737677,"nonsub_sufficient",219
"5664-b",52,"basic12","picnictable","table","furniture","sidetable","table","furniture","bookcase",NA,"furniture","picnic bench","","picnic bench",TRUE,FALSE,FALSE,5.19e-07,0.000309774,1.8e-05,-14.4713619537805,-8.07966755861639,-10.9251388000681,-6.39169439516413,-3.54622315371241,9.73,4.99,9,11,5,9,1.9498997995992,1.08111111111111,"sub_necessary",0.987222222222222,0.82625,0.631333333333333,1.19482265927047,1.56370996128124,"sub_necessary",220
"5664-b",53,"basic33","jellybeans","candy","snack","crocodile",NA,"animal","wardrobe",NA,"furniture","jelly beans","","jelly beans",TRUE,FALSE,FALSE,1.68e-07,6.34e-06,4.43e-06,-15.5993018575432,-11.9686317895151,-12.3271109739072,-3.63067006802801,-3.27219088363592,9.34,5.05,5,10,5,5,1.84950495049505,1.868,"super_sufficient",0.982142857142857,0.903571428571429,0.659230769230769,1.08695652173913,1.48983163860643,"nonsub_sufficient",221
"5664-b",54,"basic23","hummingbird","bird","animal","pretzels",NA,"snack","squirrel",NA,"animal","bird","","bird",FALSE,TRUE,FALSE,8.43e-07,6.03e-05,0.000117655,-13.9862988789446,-9.71617845423113,-9.04775394475643,-4.27012042471342,-4.93854493418813,10.08,4.01,6,11,4,6,2.51371571072319,1.68,"basic_sufficient",0.934117647058823,0.844545454545454,0.745882352941176,1.10605964667891,1.25236593059937,"nonsub_sufficient",222
"5664-b",56,"basic33","daisy","flower","plant","hamster",NA,"animal","firetruck",NA,"vehicle","flower","","flower",FALSE,TRUE,FALSE,3.37e-06,4.86e-05,0.000155648,-12.6005978136,-9.93188702705783,-8.76791351050068,-2.66871078654218,-3.83268430309932,5.91,5.98,5,5,6,5,0.988294314381271,1.182,"super_sufficient",0.852941176470588,0.970769230769231,0.849,0.878624032814393,1.00464213954133,"nonsub_sufficient",223
"5664-b",61,"basic23","dalmatian","dog","animal","ivy",NA,"plant","lobster",NA,"animal","dog","","dog",FALSE,TRUE,FALSE,1.46e-07,6.42e-05,0.000117655,-15.7396592152381,-9.65350734726836,-9.04775394475643,-6.08615186796971,-6.69190527048164,8.8,3.05,6,9,3,6,2.88524590163934,1.46666666666667,"basic_sufficient",0.948666666666667,0.893636363636364,0.892272727272727,1.06158019667684,1.06320258108338,"nonsub_sufficient",224
"5664-b",62,"basic22","eagle","bird","animal","horse",NA,"animal","rhino",NA,"animal","eagle","","eagle",TRUE,FALSE,FALSE,1.05e-05,6.03e-05,0.000117655,-11.4641353008008,-9.71617845423113,-9.04775394475643,-1.74795684656966,-2.41638135604437,4.91,4.01,6,5,4,6,1.22443890274314,0.818333333333333,"basic_sufficient",0.885,0.788125,0.9225,1.12291831879461,0.959349593495935,"nonsub_sufficient",225
"5664-b",70,"basic22","pandabear","bear","animal","squirrel",NA,"animal","sheep",NA,"animal","panda","","panda",TRUE,FALSE,FALSE,1.87e-08,1.9e-05,0.000117655,-17.7947423130859,-10.8710715787978,-9.04775394475643,-6.92367073428804,-8.74698836832944,5.48,4,6,9,4,6,1.37,0.913333333333333,"basic_sufficient",0.9785,0.754,0.90625,1.29774535809019,1.07972413793103,"nonsub_sufficient",226
"5664-b",71,"basic23","husky","dog","animal","lobster",NA,"animal","cookies",NA,"snack","dog","","dog",FALSE,TRUE,FALSE,2.26e-07,6.42e-05,0.000117655,-15.3027308376741,-9.65350734726836,-9.04775394475643,-5.64922349040577,-6.2549768929177,4.68,3.05,6,5,3,6,1.5344262295082,0.78,"basic_sufficient",0.932142857142857,0.863333333333333,0.94,1.07970215113072,0.991641337386018,"nonsub_sufficient",227
"0082-3",1,"basic12","husky","dog","animal","sheep",NA,"animal","greyhound","dog","animal","alaska animal","","alaska animal",FALSE,FALSE,TRUE,2.26e-07,6.42e-05,0.000117655,-15.3027308376741,-9.65350734726836,-9.04775394475643,-5.64922349040577,-6.2549768929177,4.68,3.05,6,5,3,6,1.5344262295082,0.78,"sub_necessary",0.932142857142857,0.863333333333333,0.94,1.07970215113072,0.991641337386018,"sub_necessary",228
"0082-3",3,"basic33","dalmatian","dog","animal","gloves",NA,"clothing","rosemary",NA,"plant","animal that barks","","animal that barks",FALSE,FALSE,TRUE,1.46e-07,6.42e-05,0.000117655,-15.7396592152381,-9.65350734726836,-9.04775394475643,-6.08615186796971,-6.69190527048164,8.8,3.05,6,9,3,6,2.88524590163934,1.46666666666667,"super_sufficient",0.948666666666667,0.893636363636364,0.892272727272727,1.06158019667684,1.06320258108338,"nonsub_sufficient",229
"0082-3",13,"basic33","pandabear","bear","animal","popcorn",NA,"snack","bed",NA,"furniture","animal","","animal",FALSE,FALSE,TRUE,1.87e-08,1.9e-05,0.000117655,-17.7947423130859,-10.8710715787978,-9.04775394475643,-6.92367073428804,-8.74698836832944,5.48,4,6,9,4,6,1.37,0.913333333333333,"super_sufficient",0.9785,0.754,0.90625,1.29774535809019,1.07972413793103,"nonsub_sufficient",230
"0082-3",14,"basic23","rose","flower","plant","popcorn",NA,"snack","pottedplant",NA,"plant","floer","","floer",FALSE,TRUE,FALSE,2.53e-05,4.86e-05,0.000155648,-10.5847061622308,-9.93188702705783,-8.76791351050068,-0.652819135172974,-1.81679265173012,4,5.98,5,4,6,5,0.668896321070234,0.8,"basic_sufficient",0.981666666666667,0.885454545454545,0.850769230769231,1.10865845311431,1.1538577456299,"nonsub_sufficient",231
"0082-3",18,"basic23","tulip","flower","plant","rosemary",NA,"plant","cow",NA,"animal","flowerr","","flowerr",FALSE,TRUE,FALSE,1.14e-06,4.86e-05,0.000155648,-13.6844822955579,-9.93188702705783,-8.76791351050068,-3.75259526850004,-4.91656878505719,4.39,5.98,5,5,6,5,0.734113712374582,0.878,"basic_sufficient",0.851666666666667,0.941764705882353,0.879090909090909,0.904330626691651,0.968803860737677,"nonsub_sufficient",232
"0082-3",22,"basic23","pigeon","bird","animal","elephant",NA,"animal","bathrobe",NA,"clothing","flying animal","","flying animal",FALSE,FALSE,TRUE,5.02e-06,6.03e-05,0.000117655,-12.2020806242606,-9.71617845423113,-9.04775394475643,-2.4859021700295,-3.15432667950421,5.87,4.01,6,6,4,6,1.46384039900249,0.978333333333333,"basic_sufficient",0.973888888888889,0.901578947368421,0.820833333333333,1.08020367127197,1.18646362098139,"nonsub_sufficient",233
"0082-3",23,"basic22","blackbear","bear","animal","squirrel",NA,"animal","kitten",NA,"animal","largest animal","","largest animal",FALSE,FALSE,TRUE,5.61e-07,1.9e-05,0.000117655,-14.3935449314237,-10.8710715787978,-9.04775394475643,-3.52247335262588,-5.34579098666729,9.88,4,6,9,4,6,2.47,1.64666666666667,"basic_sufficient",0.957,0.935,0.876818181818182,1.02352941176471,1.09144634525661,"nonsub_sufficient",234
"0082-3",31,"basic22","eagle","bird","animal","horse",NA,"animal","kitten",NA,"animal","flying animal","","flying animal",FALSE,FALSE,TRUE,1.05e-05,6.03e-05,0.000117655,-11.4641353008008,-9.71617845423113,-9.04775394475643,-1.74795684656966,-2.41638135604437,4.91,4.01,6,5,4,6,1.22443890274314,0.818333333333333,"basic_sufficient",0.885,0.788125,0.9225,1.12291831879461,0.959349593495935,"nonsub_sufficient",235
"0082-3",37,"basic22","daisy","flower","plant","pottedplant",NA,"plant","rosemary",NA,"plant","slowerr___flower","","slowerr",FALSE,TRUE,FALSE,3.37e-06,4.86e-05,0.000155648,-12.6005978136,-9.93188702705783,-8.76791351050068,-2.66871078654218,-3.83268430309932,5.91,5.98,5,5,6,5,0.988294314381271,1.182,"basic_sufficient",0.852941176470588,0.970769230769231,0.849,0.878624032814393,1.00464213954133,"nonsub_sufficient",236
"0082-3",49,"basic23","sunflower","flower","plant","ivy",NA,"plant","pig",NA,"animal","flower","","flower",FALSE,TRUE,FALSE,1.72e-06,4.86e-05,0.000155648,-13.2731862671389,-9.93188702705783,-8.76791351050068,-3.34129924008109,-4.50527275663823,8.95,5.98,5,9,6,5,1.49665551839465,1.79,"basic_sufficient",0.972105263157895,0.973076923076923,0.818333333333333,0.999001456209695,1.18790867188338,"nonsub_sufficient",237
"0082-3",52,"basic12","polarbear","bear","animal","koalabear","bear","animal","snake",NA,"animal","largest animal lives in forest___oops___lives in artic","","largest animal lives in forest",FALSE,FALSE,TRUE,6.8e-07,1.9e-05,0.000117655,-14.2011730387763,-10.8710715787978,-9.04775394475643,-3.33010145997843,-5.15341909401983,8.83,4,6,9,4,6,2.2075,1.47166666666667,"sub_necessary",0.97,0.894375,0.911428571428571,1.08455625436758,1.06426332288401,"sub_necessary",238
"0082-3",53,"basic22","skittles","candy","snack","cookies",NA,"snack","chips",NA,"snack","candy","","candy",FALSE,TRUE,FALSE,9.14e-08,6.34e-06,4.43e-06,-16.2080203584863,-11.9686317895151,-12.3271109739072,-4.23938856897117,-3.88090938457908,6.87,5.05,5,8,5,5,1.36039603960396,1.374,"basic_sufficient",0.952631578947368,0.905,0.791818181818182,1.05263157894737,1.20309384252825,"nonsub_sufficient",239
"0082-3",67,"basic22","minivan","car","vehicle","ambulance",NA,"vehicle","train",NA,"vehicle","family vehicle","","family vehicle",FALSE,FALSE,TRUE,2.63e-07,0.000113414,4.63e-05,-15.1511118047686,-9.08446571750066,-9.98036859687209,-6.06664608726799,-5.17074320789656,5.71,3.01,7,7,3,7,1.89700996677741,0.815714285714286,"basic_sufficient",0.946153846153846,0.847272727272727,0.774285714285714,1.11670518322879,1.22196991200681,"nonsub_sufficient",240
"9165-a",1,"basic22","sunflower","flower","plant","ivy",NA,"plant","pottedplant",NA,"plant","flower","","flower",FALSE,TRUE,FALSE,1.72e-06,4.86e-05,0.000155648,-13.2731862671389,-9.93188702705783,-8.76791351050068,-3.34129924008109,-4.50527275663823,8.95,5.98,5,9,6,5,1.49665551839465,1.79,"basic_sufficient",0.972105263157895,0.973076923076923,0.818333333333333,0.999001456209695,1.18790867188338,"nonsub_sufficient",241
"9165-a",2,"basic23","daisy","flower","plant","iguana",NA,"animal","rosemary",NA,"plant","daisy","","daisy",TRUE,FALSE,FALSE,3.37e-06,4.86e-05,0.000155648,-12.6005978136,-9.93188702705783,-8.76791351050068,-2.66871078654218,-3.83268430309932,5.91,5.98,5,5,6,5,0.988294314381271,1.182,"basic_sufficient",0.852941176470588,0.970769230769231,0.849,0.878624032814393,1.00464213954133,"nonsub_sufficient",242
"9165-a",6,"basic33","pigeon","bird","animal","rosemary",NA,"plant","train",NA,"vehicle","pidgeon","","pidgeon",TRUE,FALSE,FALSE,5.02e-06,6.03e-05,0.000117655,-12.2020806242606,-9.71617845423113,-9.04775394475643,-2.4859021700295,-3.15432667950421,5.87,4.01,6,6,4,6,1.46384039900249,0.978333333333333,"super_sufficient",0.973888888888889,0.901578947368421,0.820833333333333,1.08020367127197,1.18646362098139,"nonsub_sufficient",243
"9165-a",8,"basic22","suv","car","vehicle","train",NA,"vehicle","ambulance",NA,"vehicle","SUV","","SUV",TRUE,FALSE,FALSE,5.71e-07,0.000113414,4.63e-05,-14.3758766272904,-9.08446571750066,-9.98036859687209,-5.29141090978974,-4.39550803041831,3,3.01,7,3,3,7,0.996677740863787,0.428571428571429,"basic_sufficient",0.919285714285714,0.886818181818182,0.914,1.03661126162408,1.00578305720538,"nonsub_sufficient",244
"9165-a",10,"basic22","pandabear","bear","animal","horse",NA,"animal","crocodile",NA,"animal","panda","","panda",TRUE,FALSE,FALSE,1.87e-08,1.9e-05,0.000117655,-17.7947423130859,-10.8710715787978,-9.04775394475643,-6.92367073428804,-8.74698836832944,5.48,4,6,9,4,6,1.37,0.913333333333333,"basic_sufficient",0.9785,0.754,0.90625,1.29774535809019,1.07972413793103,"nonsub_sufficient",245
"9165-a",11,"basic12","hummingbird","bird","animal","sparrow","bird","animal","iguana",NA,"animal","hummingbird","","hummingbird",TRUE,FALSE,FALSE,8.43e-07,6.03e-05,0.000117655,-13.9862988789446,-9.71617845423113,-9.04775394475643,-4.27012042471342,-4.93854493418813,10.08,4.01,6,11,4,6,2.51371571072319,1.68,"sub_necessary",0.934117647058823,0.844545454545454,0.745882352941176,1.10605964667891,1.25236593059937,"sub_necessary",246
"9165-a",13,"basic33","convertible","car","vehicle","lamp",NA,"furniture","pretzels",NA,"snack","car","","car",FALSE,TRUE,FALSE,3.64e-07,0.000113414,4.63e-05,-14.8261119693097,-9.08446571750066,-9.98036859687209,-5.74164625180901,-4.84574337243758,11.19,3.01,7,11,3,7,3.71760797342193,1.59857142857143,"super_sufficient",0.9405,0.921,0.93,1.02117263843648,1.01129032258065,"nonsub_sufficient",247
"9165-a",16,"basic12","germanshepherd","dog","animal","greyhound","dog","animal","horse",NA,"animal","german shepherd","","german shepherd",TRUE,FALSE,FALSE,2.88e-07,6.42e-05,0.000117655,-15.0603053568105,-9.65350734726836,-9.04775394475643,-5.40679800954211,-6.01255141205404,13.13,3.05,6,14,3,6,4.30491803278689,2.18833333333333,"sub_necessary",0.95,0.934615384615385,0.957,1.01646090534979,0.992685475444096,"sub_necessary",248
"9165-a",17,"basic33","skittles","candy","snack","motorcycle",NA,"vehicle","bathrobe",NA,"clothing","candy","","candy",FALSE,TRUE,FALSE,9.14e-08,6.34e-06,4.43e-06,-16.2080203584863,-11.9686317895151,-12.3271109739072,-4.23938856897117,-3.88090938457908,6.87,5.05,5,8,5,5,1.36039603960396,1.374,"super_sufficient",0.952631578947368,0.905,0.791818181818182,1.05263157894737,1.20309384252825,"nonsub_sufficient",249
"9165-a",18,"basic12","goldfish","fish","animal","discusfish","fish","animal","kitten",NA,"animal","goldfish","","goldfish",TRUE,FALSE,FALSE,1.49e-07,5.83e-05,0.000117655,-15.719319531001,-9.74990846460783,-9.04775394475643,-5.96941106639312,-6.67156558624452,7.87,4,6,8,4,6,1.9675,1.31166666666667,"sub_necessary",0.963571428571429,0.941176470588235,0.746153846153846,1.02379464285714,1.29138438880707,"sub_necessary",250
"9165-a",19,"basic12","blackbear","bear","animal","rhino",NA,"animal","koalabear","bear","animal","black bear","","black bear",TRUE,FALSE,FALSE,5.61e-07,1.9e-05,0.000117655,-14.3935449314237,-10.8710715787978,-9.04775394475643,-3.52247335262588,-5.34579098666729,9.88,4,6,9,4,6,2.47,1.64666666666667,"sub_necessary",0.957,0.935,0.876818181818182,1.02352941176471,1.09144634525661,"sub_necessary",251
"9165-a",20,"basic12","rose","flower","plant","ivy",NA,"plant","lily","flower","plant","rose","","rose",TRUE,FALSE,FALSE,2.53e-05,4.86e-05,0.000155648,-10.5847061622308,-9.93188702705783,-8.76791351050068,-0.652819135172974,-1.81679265173012,4,5.98,5,4,6,5,0.668896321070234,0.8,"sub_necessary",0.981666666666667,0.885454545454545,0.850769230769231,1.10865845311431,1.1538577456299,"sub_necessary",252
"9165-a",21,"basic23","dalmatian","dog","animal","lobster",NA,"animal","bookcase",NA,"furniture","dalmatian","","dalmatian",TRUE,FALSE,FALSE,1.46e-07,6.42e-05,0.000117655,-15.7396592152381,-9.65350734726836,-9.04775394475643,-6.08615186796971,-6.69190527048164,8.8,3.05,6,9,3,6,2.88524590163934,1.46666666666667,"basic_sufficient",0.948666666666667,0.893636363636364,0.892272727272727,1.06158019667684,1.06320258108338,"nonsub_sufficient",253
"9165-a",23,"basic22","eagle","bird","animal","rabbit",NA,"animal","lobster",NA,"animal","eagle","","eagle",TRUE,FALSE,FALSE,1.05e-05,6.03e-05,0.000117655,-11.4641353008008,-9.71617845423113,-9.04775394475643,-1.74795684656966,-2.41638135604437,4.91,4.01,6,5,4,6,1.22443890274314,0.818333333333333,"basic_sufficient",0.885,0.788125,0.9225,1.12291831879461,0.959349593495935,"nonsub_sufficient",254
"9165-a",24,"basic22","polarbear","bear","animal","squirrel",NA,"animal","iguana",NA,"animal","polar bear","","polar bear",TRUE,FALSE,FALSE,6.8e-07,1.9e-05,0.000117655,-14.2011730387763,-10.8710715787978,-9.04775394475643,-3.33010145997843,-5.15341909401983,8.83,4,6,9,4,6,2.2075,1.47166666666667,"basic_sufficient",0.97,0.894375,0.911428571428571,1.08455625436758,1.06426332288401,"nonsub_sufficient",255
"9165-a",26,"basic23","minivan","car","vehicle","wardrobe",NA,"furniture","ambulance",NA,"vehicle","minivan","","minivan",TRUE,FALSE,FALSE,2.63e-07,0.000113414,4.63e-05,-15.1511118047686,-9.08446571750066,-9.98036859687209,-6.06664608726799,-5.17074320789656,5.71,3.01,7,7,3,7,1.89700996677741,0.815714285714286,"basic_sufficient",0.946153846153846,0.847272727272727,0.774285714285714,1.11670518322879,1.22196991200681,"nonsub_sufficient",256
"9165-a",30,"basic23","picnictable","table","furniture","crocodile",NA,"animal","wardrobe",NA,"furniture","table","","table",FALSE,TRUE,FALSE,5.19e-07,0.000309774,1.8e-05,-14.4713619537805,-8.07966755861639,-10.9251388000681,-6.39169439516413,-3.54622315371241,9.73,4.99,9,11,5,9,1.9498997995992,1.08111111111111,"basic_sufficient",0.987222222222222,0.82625,0.631333333333333,1.19482265927047,1.56370996128124,"nonsub_sufficient",257
"9165-a",35,"basic23","tshirt","shirt","clothing","bed",NA,"furniture","socks",NA,"clothing","shirt","","shirt",FALSE,TRUE,FALSE,1.05e-07,2.16e-05,2.35e-05,-16.0693054867889,-10.7428172432742,-10.6585101368142,-5.32648824351473,-5.41079534997473,6.36,5,8,6,5,8,1.272,0.795,"basic_sufficient",0.957857142857143,0.937142857142857,0.926666666666667,1.02210365853659,1.03365878725591,"nonsub_sufficient",258
"9165-a",38,"basic33","hawaiishirt","shirt","clothing","ambulance",NA,"vehicle","wardrobe",NA,"furniture","shirt","","shirt",FALSE,TRUE,FALSE,2.97e-10,2.16e-05,2.35e-05,-21.9372889771258,-10.7428172432742,-10.6585101368142,-11.1944717338517,-11.2787788403117,12.62,5,8,11,5,8,2.524,1.5775,"super_sufficient",0.932777777777778,0.811739130434783,0.767,1.14911027792656,1.21613791105317,"nonsub_sufficient",259
"9165-a",39,"basic23","catfish","fish","animal","lobster",NA,"animal","pretzels",NA,"snack","catfish","","catfish",TRUE,FALSE,FALSE,1.05e-06,5.83e-05,0.000117655,-13.7667203937948,-9.74990846460783,-9.04775394475643,-4.01681192918701,-4.71896644903841,6.64,4,6,7,4,6,1.66,1.10666666666667,"basic_sufficient",0.932727272727273,0.8525,0.524615384615385,1.09410823780325,1.77792588643028,"nonsub_sufficient",260
"9165-a",40,"basic12","poloshirt","shirt","clothing","campshirt","shirt","clothing","gloves",NA,"clothing","blue shirt___not the button up","","blue shirt not the button up",FALSE,TRUE,FALSE,1.63e-07,2.16e-05,2.35e-05,-15.6295156361396,-10.7428172432742,-10.6585101368142,-4.88669839286549,-4.97100549932549,6.7,5,8,9,5,8,1.34,0.8375,"sub_necessary",0.853571428571429,0.9675,0.953809523809524,0.882244370616464,0.894907638542187,"sub_necessary",261
